METERHEAD;R_MF_9A_6P;R_MF_6P_10;R_SA_9A_6P;R_SA_6P_10;R_SU_9A_6P;R_SU_6P_10;RATE_MISC;TIMEINEFFE;T_MF_9A_6P;T_MF_6P_10;T_SA_9A_6P;T_SA_6P_10;T_SU_9A_6P;T_SU_6P_10;TIME_MISC;CREDITCARD;PAY_PHONE;Geom;Geo Local Area;METERID
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61161;"{""type"": ""Point"", ""coordinates"": [-123.11395114948549, 49.27878700520583]}";Downtown;560724
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61133;"{""type"": ""Point"", ""coordinates"": [-123.11419529978242, 49.27862552552593]}";Downtown;560732
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61079;"{""type"": ""Point"", ""coordinates"": [-123.11432094875931, 49.27854170110476]}";Downtown;560734
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61050;"{""type"": ""Point"", ""coordinates"": [-123.1137767943848, 49.279077235666456]}";Downtown;560709
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61105;"{""type"": ""Point"", ""coordinates"": [-123.1137767943848, 49.279077235666456]}";Downtown;560711
Single;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61021;"{""type"": ""Point"", ""coordinates"": [-123.1141589125677, 49.27882463386876]}";Downtown;560721
Twin;$5.00;$1.00;$5.00;$1.00;$5.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;30 min;30 min;30 min;30 min;30 min;30 min;;No;60016;"{""type"": ""Point"", ""coordinates"": [-123.11364851727969, 49.28754354910938]}";Downtown;020902
Twin;$5.00;$1.00;$5.00;$1.00;$5.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;30 min;30 min;30 min;30 min;30 min;30 min;;No;60045;"{""type"": ""Point"", ""coordinates"": [-123.11473653762229, 49.28785416551222]}";Downtown;020930
Twin;$5.00;$1.00;$5.00;$1.00;$5.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;30 min;30 min;30 min;30 min;30 min;30 min;;No;60379;"{""type"": ""Point"", ""coordinates"": [-123.11522888052666, 49.28798522994786]}";Downtown;020942
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;63570;"{""type"": ""Point"", ""coordinates"": [-123.13240246559431, 49.290809499438325]}";West End;201618
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;64351;"{""type"": ""Point"", ""coordinates"": [-123.11517762058094, 49.275559854939345]}";Downtown;280905
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;64829;"{""type"": ""Point"", ""coordinates"": [-123.11529056754179, 49.27547463882799]}";Downtown;280911
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63973;"{""type"": ""Point"", ""coordinates"": [-123.11551568215185, 49.27530655479316]}";Downtown;280919
Twin;$3.00;$5.00;$3.00;$5.00;$3.00;$5.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54346;"{""type"": ""Point"", ""coordinates"": [-123.06920371707398, 49.27398604612966]}";Grandview-Woodland;451703
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50403;"{""type"": ""Point"", ""coordinates"": [-123.1410363440979, 49.27042264458035]}";Fairview;891703
Single;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;50667;"{""type"": ""Point"", ""coordinates"": [-123.16477314588519, 49.26357888601945]}";Kitsilano;2M2509
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51406;"{""type"": ""Point"", ""coordinates"": [-123.14474356018738, 49.26884390026673]}";Fairview;B31726
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50791;"{""type"": ""Point"", ""coordinates"": [-123.1088663287752, 49.26752162589697]}";Mount Pleasant;B40135
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;61874;"{""type"": ""Point"", ""coordinates"": [-123.12306317131144, 49.277131343372]}";Downtown;150508
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;64906;"{""type"": ""Point"", ""coordinates"": [-123.12345248942844, 49.277381318062304]}";Downtown;150514
Twin;$4.00;$1.00;$4.00;$1.00;$4.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;53022;"{""type"": ""Point"", ""coordinates"": [-123.1405448877074, 49.26533492806425]}";Fairview;B71526
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52063;"{""type"": ""Point"", ""coordinates"": [-123.1425165736113, 49.265365525285326]}";Fairview;B71632
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51038;"{""type"": ""Point"", ""coordinates"": [-123.20720618105487, 49.263722012458004]}";West Point Grey;D04422
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54860;"{""type"": ""Point"", ""coordinates"": [-123.20481281681141, 49.26384011425187]}";West Point Grey;D04335
Twin;$5.00;$2.00;$5.00;$2.00;$5.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;4 Hr;4 Hr;4 Hr;4 Hr;;No;52154;"{""type"": ""Point"", ""coordinates"": [-123.13871172531424, 49.262891076797665]}";Fairview;612515
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;53850;"{""type"": ""Point"", ""coordinates"": [-123.06916688714061, 49.27579491033881]}";Grandview-Woodland;1C1701
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50861;"{""type"": ""Point"", ""coordinates"": [-123.06900083701755, 49.27579368732431]}";Grandview-Woodland;1C1707
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;66194;"{""type"": ""Point"", ""coordinates"": [-123.12517392640729, 49.27294548564136]}";Downtown;321336
Twin;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;$ .50;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54606;"{""type"": ""Point"", ""coordinates"": [-123.06981177791418, 49.266295994437556]}";Grandview-Woodland;6C2011
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52147;"{""type"": ""Point"", ""coordinates"": [-123.14481773045068, 49.26539540652179]}";Fairview;B71720
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;54047;"{""type"": ""Point"", ""coordinates"": [-123.14602423546152, 49.265520990260825]}";Kitsilano;B71801
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51809;"{""type"": ""Point"", ""coordinates"": [-123.20982372255727, 49.26391834058858]}";West Point Grey;D04509
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50495;"{""type"": ""Point"", ""coordinates"": [-123.20998847865027, 49.2639211446192]}";West Point Grey;D04515
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;65276;"{""type"": ""Point"", ""coordinates"": [-123.12377419106629, 49.2890286206009]}";Downtown;061216
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50652;"{""type"": ""Point"", ""coordinates"": [-123.15555933710021, 49.23769501530506]}";Arbutus-Ridge;935319
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;50834;"{""type"": ""Point"", ""coordinates"": [-123.10332639153094, 49.27010652659742]}";Mount Pleasant;A10026
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50757;"{""type"": ""Point"", ""coordinates"": [-123.10171791436304, 49.268177089749216]}";Mount Pleasant;A30114
Twin;$5.00;$2.00;$5.00;$2.00;$5.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;53270;"{""type"": ""Point"", ""coordinates"": [-123.11736974747275, 49.26437770817623]}";Fairview;802314
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;50981;"{""type"": ""Point"", ""coordinates"": [-123.10171791436304, 49.268177089749216]}";Mount Pleasant;A30116
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51301;"{""type"": ""Point"", ""coordinates"": [-123.07016711892543, 49.26864846440291]}";Grandview-Woodland;A21632
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51949;"{""type"": ""Point"", ""coordinates"": [-123.07007507224154, 49.265928453062685]}";Grandview-Woodland;A51630
Single Motorbike;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;METER IN EFFECT: 9:00 AM TO 10:00 PM;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No Time Limit;No;51979;"{""type"": ""Point"", ""coordinates"": [-123.07013199693378, 49.26603905050131]}";Grandview-Woodland;A51699
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;65488;"{""type"": ""Point"", ""coordinates"": [-123.12299214741881, 49.28895168339871]}";Downtown;061203
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51413;"{""type"": ""Point"", ""coordinates"": [-123.07036004779584, 49.26051128628189]}";Kensington-Cedar Cottage;C11629
Single;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;51332;"{""type"": ""Point"", ""coordinates"": [-123.07012909514756, 49.26050951971054]}";Kensington-Cedar Cottage;C11635
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;52767;"{""type"": ""Point"", ""coordinates"": [-123.15377425294749, 49.263743908266015]}";Kitsilano;302116
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54696;"{""type"": ""Point"", ""coordinates"": [-123.14370477421407, 49.26359208784308]}";Fairview;301704
Twin;$6.00;$2.00;$6.00;$2.00;$6.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63753;"{""type"": ""Point"", ""coordinates"": [-123.1117694814702, 49.282935365007745]}";Downtown;580421
Twin;$3.00;$3.00;$3.00;$3.00;$3.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60510;"{""type"": ""Point"", ""coordinates"": [-123.11208890284406, 49.28256929374455]}";Downtown;580504
Twin;$3.00;$3.00;$3.00;$3.00;$3.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60620;"{""type"": ""Point"", ""coordinates"": [-123.112816643084, 49.28208698375007]}";Downtown;580520
Twin;$3.00;$3.00;$3.00;$3.00;$3.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60592;"{""type"": ""Point"", ""coordinates"": [-123.1131857073511, 49.281843735048696]}";Downtown;580530
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;64932;"{""type"": ""Point"", ""coordinates"": [-123.12278381724735, 49.276748895395194]}";Downtown;591102
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;60748;"{""type"": ""Point"", ""coordinates"": [-123.12351989680039, 49.27626318037221]}";Downtown;591126
Twin;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;60635;"{""type"": ""Point"", ""coordinates"": [-123.12351989680039, 49.27626318037221]}";Downtown;591128
Single;$2.00;$2.00;$2.00;$2.00;$2.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;60553;"{""type"": ""Point"", ""coordinates"": [-123.12388772378657, 49.27601986255903]}";Downtown;591138
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61804;"{""type"": ""Point"", ""coordinates"": [-123.12582075485749, 49.278613064754914]}";Downtown;621104
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;63666;"{""type"": ""Point"", ""coordinates"": [-123.11485946711764, 49.27709985971096]}";Downtown;550819
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;62240;"{""type"": ""Point"", ""coordinates"": [-123.11508888890604, 49.27694739691308]}";Downtown;550827
Twin;$3.00;$2.00;$3.00;$2.00;$3.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;65044;"{""type"": ""Point"", ""coordinates"": [-123.11603455514283, 49.27632079997244]}";Downtown;550909
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;64504;"{""type"": ""Point"", ""coordinates"": [-123.12417090143897, 49.27800037048199]}";Downtown;150613
Single;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;61047;"{""type"": ""Point"", ""coordinates"": [-123.12391130593673, 49.277678963365275]}";Downtown;150604
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;64039;"{""type"": ""Point"", ""coordinates"": [-123.1248007500027, 49.27840772246487]}";Downtown;150701
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;64261;"{""type"": ""Point"", ""coordinates"": [-123.12493795233988, 49.27849627570245]}";Downtown;150707
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63758;"{""type"": ""Point"", ""coordinates"": [-123.12529972134132, 49.27872880525345]}";Downtown;150715
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;61186;"{""type"": ""Point"", ""coordinates"": [-123.12503824710492, 49.278408293266594]}";Downtown;150708
Single;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;64037;"{""type"": ""Point"", ""coordinates"": [-123.12363163265157, 49.27957635609013]}";Downtown;140710
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;65314;"{""type"": ""Point"", ""coordinates"": [-123.12321214856017, 49.27947138961326]}";Downtown;140701
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;65299;"{""type"": ""Point"", ""coordinates"": [-123.12321214856017, 49.27947138961326]}";Downtown;140703
Twin;$3.00;$1.00;$3.00;$1.00;$3.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62151;"{""type"": ""Point"", ""coordinates"": [-123.12445199787383, 49.280275768294864]}";Downtown;140811
Twin;$4.00;$3.00;$4.00;$3.00;$4.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63119;"{""type"": ""Point"", ""coordinates"": [-123.1252522950039, 49.28079469007744]}";Downtown;140905
Twin;$4.00;$3.00;$4.00;$3.00;$4.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62150;"{""type"": ""Point"", ""coordinates"": [-123.12538453477345, 49.28088069349808]}";Downtown;140911
Single;$6.00;$4.00;$6.00;$4.00;$6.00;$4.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;63058;"{""type"": ""Point"", ""coordinates"": [-123.1378408281207, 49.288774487414514]}";West End;141720
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;63017;"{""type"": ""Point"", ""coordinates"": [-123.12291424433992, 49.272847120378444]}";Downtown;170130
Twin;$5.00;$3.00;$5.00;$3.00;$5.00;$3.00;$1.50;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62565;"{""type"": ""Point"", ""coordinates"": [-123.11052899078368, 49.282335239679064]}";Downtown;570416
Twin;$3.00;$2.00;$3.00;$2.00;$3.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;65017;"{""type"": ""Point"", ""coordinates"": [-123.12409763670422, 49.27478978816815]}";Downtown;581221
Twin;$3.00;$2.00;$3.00;$2.00;$3.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;65016;"{""type"": ""Point"", ""coordinates"": [-123.1243392795208, 49.274630763298234]}";Downtown;581227
Twin;$3.00;$2.00;$3.00;$2.00;$3.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;63691;"{""type"": ""Point"", ""coordinates"": [-123.11454106983719, 49.27803251764893]}";Downtown;120113
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60285;"{""type"": ""Point"", ""coordinates"": [-123.1023673374538, 49.281004761610056]}";Downtown;520407
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;54325;"{""type"": ""Point"", ""coordinates"": [-123.10939247280244, 49.26277111269245]}";Mount Pleasant;522506
Twin;$1.00;$1.00;$1.00;$1.00;$1.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;56555;"{""type"": ""Point"", ""coordinates"": [-123.10148979300756, 49.25935998299914]}";Mount Pleasant;C30139
Twin;$2.00;$1.00;$2.00;$1.00;$2.00;$1.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;3 Hr;4 Hr;3 Hr;4 Hr;3 Hr;4 Hr;;No;60822;"{""type"": ""Point"", ""coordinates"": [-123.12322667199821, 49.273678581974536]}";Downtown;321233
Twin;$2.00;$3.00;$2.00;$3.00;$2.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60232;"{""type"": ""Point"", ""coordinates"": [-123.11980252816839, 49.27745707652851]}";Downtown;580936
Twin;$2.00;$3.00;$2.00;$3.00;$2.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60203;"{""type"": ""Point"", ""coordinates"": [-123.11896244535045, 49.278190332387375]}";Downtown;580909
Twin;$2.00;$3.00;$2.00;$3.00;$2.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60676;"{""type"": ""Point"", ""coordinates"": [-123.11908417067698, 49.27810812595048]}";Downtown;580913
Twin;$2.00;$3.00;$2.00;$3.00;$2.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60892;"{""type"": ""Point"", ""coordinates"": [-123.11932832663186, 49.277945924775125]}";Downtown;580921
Twin;$3.00;$3.00;$3.00;$3.00;$3.00;$3.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;65666;"{""type"": ""Point"", ""coordinates"": [-123.11905886159356, 49.28049077785271]}";Downtown;600804
Twin;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;62779;"{""type"": ""Point"", ""coordinates"": [-123.11977114562023, 49.27892976456959]}";Downtown;590903
Twin;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60895;"{""type"": ""Point"", ""coordinates"": [-123.1200201019422, 49.278767655927346]}";Downtown;590909
Twin;$1.00;$2.00;$1.00;$2.00;$1.00;$2.00;;METER IN EFFECT: 9:00 AM TO 10:00 PM;2 Hr;4 Hr;2 Hr;4 Hr;2 Hr;4 Hr;;No;60004;"{""type"": ""Point"", ""coordinates"": [-123.1204762332645, 49.27846283822356]}";Downtown;590927
